avg_byte,var_byte,protocol,pack_exc,byte_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2313,3.77123616633,BOT
42,12,TCP,8,336,0,0,2314,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2314,3.77123616633,BOT
42,12,TCP,8,336,0,0,2315,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2315,3.77123616633,BOT
42,12,TCP,8,336,0,0,2316,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2316,3.77123616633,BOT
42,12,TCP,8,336,0,0,2317,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2317,3.77123616633,BOT
42,12,TCP,8,336,0,0,2318,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2318,3.77123616633,BOT
42,12,TCP,8,336,0,0,2192,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2192,3.77123616633,BOT
42,12,TCP,8,336,0,0,2319,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2319,3.77123616633,BOT
42,12,TCP,8,336,0,0,2320,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2320,3.77123616633,BOT
42,12,TCP,8,336,0,0,2321,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2321,3.77123616633,BOT
42,12,TCP,8,336,0,0,2322,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2322,3.77123616633,BOT
42,12,TCP,8,336,0,0,2323,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2323,3.77123616633,BOT
42,12,TCP,8,336,0,0,2324,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2324,3.77123616633,BOT
42,12,TCP,8,336,0,0,2325,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2325,3.77123616633,BOT
42,12,TCP,8,336,0,0,2326,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2326,3.77123616633,BOT
42,12,TCP,8,336,0,0,2327,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2327,3.77123616633,BOT
42,12,TCP,8,336,0,0,2328,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2328,3.77123616633,BOT
42,12,TCP,8,336,0,0,2193,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2193,3.77123616633,BOT
42,12,TCP,8,336,0,0,2329,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2329,3.77123616633,BOT
42,12,TCP,8,336,0,0,2330,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2330,3.77123616633,BOT
42,12,TCP,8,336,0,0,2331,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2331,3.77123616633,BOT
42,12,TCP,8,336,0,0,2332,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2332,3.77123616633,BOT
42,12,TCP,8,336,0,0,2333,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2333,3.77123616633,BOT
42,12,TCP,8,336,0,0,2334,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2334,3.77123616633,BOT
42,12,TCP,8,336,0,0,2335,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2335,3.77123616633,BOT
42,12,TCP,8,336,0,0,2336,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2336,3.77123616633,BOT
42,12,TCP,8,336,0,0,2337,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2337,3.77123616633,BOT
42,12,TCP,8,336,0,0,2338,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2338,3.77123616633,BOT
42,12,TCP,8,336,0,0,2194,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2194,3.77123616633,BOT
42,12,TCP,8,336,0,0,2339,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2339,3.77123616633,BOT
42,12,TCP,8,336,0,0,2340,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2340,3.77123616633,BOT
42,12,TCP,8,336,0,0,2341,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2341,3.77123616633,BOT
42,12,TCP,8,336,0,0,2342,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2342,3.77123616633,BOT
42,12,TCP,8,336,0,0,2343,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2343,3.77123616633,BOT
42,12,TCP,8,336,0,0,2344,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2344,3.77123616633,BOT
42,12,TCP,8,336,0,0,2345,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2345,3.77123616633,BOT
42,12,TCP,8,336,0,0,2346,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2346,3.77123616633,BOT
42,12,TCP,8,336,0,0,2347,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2347,3.77123616633,BOT
42,12,TCP,8,336,0,0,2348,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2348,3.77123616633,BOT
42,12,TCP,8,336,0,0,2195,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2195,3.77123616633,BOT
42,12,TCP,8,336,0,0,2349,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2349,3.77123616633,BOT
42,12,TCP,8,336,0,0,2350,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2350,3.77123616633,BOT
42,12,TCP,8,336,0,0,2351,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2351,3.77123616633,BOT
42,12,TCP,8,336,0,0,2352,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2352,3.77123616633,BOT
42,12,TCP,8,336,0,0,2353,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2353,3.77123616633,BOT
42,12,TCP,8,336,0,0,2354,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2354,3.77123616633,BOT
42,12,TCP,8,336,0,0,2355,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2355,3.77123616633,BOT
42,12,TCP,8,336,0,0,2356,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2356,3.77123616633,BOT
42,12,TCP,8,336,0,0,2357,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2357,3.77123616633,BOT
42,12,TCP,8,336,0,0,2358,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2358,3.77123616633,BOT
42,12,TCP,8,336,0,0,2196,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2196,3.77123616633,BOT
42,12,TCP,8,336,0,0,2359,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2359,3.77123616633,BOT
42,12,TCP,8,336,0,0,2360,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2360,3.77123616633,BOT
42,12,TCP,8,336,0,0,2361,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2361,3.77123616633,BOT
42,12,TCP,8,336,0,0,2362,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2362,3.77123616633,BOT
42,12,TCP,8,336,0,0,2363,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2363,3.77123616633,BOT
42,12,TCP,8,336,0,0,2364,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2364,3.77123616633,BOT
42,12,TCP,8,336,0,0,2365,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2365,3.77123616633,BOT
42,12,TCP,8,336,0,0,2366,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2366,3.77123616633,BOT
42,12,TCP,8,336,0,0,2367,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2367,3.77123616633,BOT
42,12,TCP,8,336,0,0,2368,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2368,3.77123616633,BOT
42,12,TCP,8,336,0,0,2197,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2197,3.77123616633,BOT
42,12,TCP,8,336,0,0,2369,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2369,3.77123616633,BOT
42,12,TCP,8,336,0,0,2370,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2370,3.77123616633,BOT
42,12,TCP,8,336,0,0,2371,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2371,3.77123616633,BOT
42,12,TCP,8,336,0,0,2372,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2372,3.77123616633,BOT
42,12,TCP,8,336,0,0,2373,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2373,3.77123616633,BOT
42,12,TCP,8,336,0,0,2374,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2374,3.77123616633,BOT
42,12,TCP,8,336,0,0,2375,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2375,3.77123616633,BOT
42,12,TCP,8,336,0,0,2376,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2376,3.77123616633,BOT
42,12,TCP,8,336,0,0,2377,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2377,3.77123616633,BOT
42,12,TCP,8,336,0,0,2378,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2378,3.77123616633,BOT
42,12,TCP,8,336,0,0,2198,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2198,3.77123616633,BOT
48,0,TCP,6,288,0,0,2180,80,0,BOT
42,12,TCP,8,336,0,0,2379,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2379,3.77123616633,BOT
42,12,TCP,8,336,0,0,2380,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2380,3.77123616633,BOT
42,12,TCP,8,336,0,0,2381,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2381,3.77123616633,BOT
42,12,TCP,8,336,0,0,2382,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2382,3.77123616633,BOT
42,12,TCP,8,336,0,0,2383,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2383,3.77123616633,BOT
42,12,TCP,8,336,0,0,2384,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2384,3.77123616633,BOT
42,12,TCP,8,336,0,0,2385,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2385,3.77123616633,BOT
42,12,TCP,8,336,0,0,2386,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2386,3.77123616633,BOT
42,12,TCP,8,336,0,0,2387,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2387,3.77123616633,BOT
42,12,TCP,8,336,0,0,2388,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2388,3.77123616633,BOT
42,12,TCP,8,336,0,0,2199,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2199,3.77123616633,BOT
42,12,TCP,8,336,0,0,2389,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2389,3.77123616633,BOT
42,12,TCP,8,336,0,0,2390,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2390,3.77123616633,BOT
42,12,TCP,8,336,0,0,2391,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2391,3.77123616633,BOT
42,12,TCP,8,336,0,0,2392,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2392,3.77123616633,BOT
42,12,TCP,8,336,0,0,2393,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2393,3.77123616633,BOT
42,12,TCP,8,336,0,0,2394,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2394,3.77123616633,BOT
42,12,TCP,8,336,0,0,2395,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2395,3.77123616633,BOT
42,12,TCP,8,336,0,0,2396,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2396,3.77123616633,BOT
42,12,TCP,8,336,0,0,2397,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2397,3.77123616633,BOT
42,12,TCP,8,336,0,0,2398,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2398,3.77123616633,BOT
42,12,TCP,8,336,0,0,2200,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2200,3.77123616633,BOT
42,12,TCP,8,336,0,0,2399,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2399,3.77123616633,BOT
42,12,TCP,8,336,0,0,2400,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2400,3.77123616633,BOT
42,12,TCP,8,336,0,0,2401,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2401,3.77123616633,BOT
42,12,TCP,8,336,0,0,2402,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2402,3.77123616633,BOT
42,12,TCP,8,336,0,0,2403,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2403,3.77123616633,BOT
42,12,TCP,8,336,0,0,2404,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2404,3.77123616633,BOT
42,12,TCP,8,336,0,0,2405,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2405,3.77123616633,BOT
42,12,TCP,8,336,0,0,2406,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2406,3.77123616633,BOT
42,12,TCP,8,336,0,0,2407,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2407,3.77123616633,BOT
42,12,TCP,8,336,0,0,2408,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2408,3.77123616633,BOT
42,12,TCP,8,336,0,0,2201,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2201,3.77123616633,BOT
42,12,TCP,8,336,0,0,2409,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2409,3.77123616633,BOT
42,12,TCP,8,336,0,0,2410,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2410,3.77123616633,BOT
42,12,TCP,8,336,0,0,2411,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2411,3.77123616633,BOT
42,12,TCP,8,336,0,0,2412,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2412,3.77123616633,BOT
42,12,TCP,8,336,0,0,2413,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2413,3.77123616633,BOT
42,12,TCP,8,336,0,0,2414,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2414,3.77123616633,BOT
42,12,TCP,8,336,0,0,2415,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2415,3.77123616633,BOT
42,12,TCP,8,336,0,0,2416,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2416,3.77123616633,BOT
42,12,TCP,8,336,0,0,2417,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2417,3.77123616633,BOT
42,12,TCP,8,336,0,0,2418,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2418,3.77123616633,BOT
42,12,TCP,8,336,0,0,2202,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2202,3.77123616633,BOT
42,12,TCP,8,336,0,0,2419,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2419,3.77123616633,BOT
42,12,TCP,8,336,0,0,2420,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2420,3.77123616633,BOT
42,12,TCP,8,336,0,0,2421,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2421,3.77123616633,BOT
42,12,TCP,8,336,0,0,2422,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2422,3.77123616633,BOT
42,12,TCP,8,336,0,0,2423,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2423,3.77123616633,BOT
42,12,TCP,8,336,0,0,2424,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2424,3.77123616633,BOT
42,12,TCP,8,336,0,0,2425,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2425,3.77123616633,BOT
42,12,TCP,8,336,0,0,2426,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2426,3.77123616633,BOT
42,12,TCP,8,336,0,0,2427,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2427,3.77123616633,BOT
42,12,TCP,8,336,0,0,2428,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2428,3.77123616633,BOT
42,12,TCP,8,336,0,0,2203,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2203,3.77123616633,BOT
42,12,TCP,8,336,0,0,2429,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2429,3.77123616633,BOT
42,12,TCP,8,336,0,0,2430,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2430,3.77123616633,BOT
42,12,TCP,8,336,0,0,2431,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2431,3.77123616633,BOT
42,12,TCP,8,336,0,0,2432,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2432,3.77123616633,BOT
42,12,TCP,8,336,0,0,2433,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2433,3.77123616633,BOT
48,0,TCP,6,288,0,0,2434,80,0,BOT
42,12,TCP,8,336,0,0,2204,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2204,3.77123616633,BOT
42,12,TCP,8,336,0,0,2205,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2205,3.77123616633,BOT
42,12,TCP,8,336,0,0,2206,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2206,3.77123616633,BOT
42,12,TCP,8,336,0,0,2207,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2207,3.77123616633,BOT
42,12,TCP,8,336,0,0,2208,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2208,3.77123616633,BOT
42,12,TCP,8,336,0,0,2181,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2181,3.77123616633,BOT
42,12,TCP,8,336,0,0,2209,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2209,3.77123616633,BOT
42,12,TCP,8,336,0,0,2210,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2210,3.77123616633,BOT
42,12,TCP,8,336,0,0,2211,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2211,3.77123616633,BOT
42,12,TCP,8,336,0,0,2212,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2212,3.77123616633,BOT
42,12,TCP,8,336,0,0,2213,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2213,3.77123616633,BOT
42,12,TCP,8,336,0,0,2214,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2214,3.77123616633,BOT
42,12,TCP,8,336,0,0,2215,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2215,3.77123616633,BOT
42,12,TCP,8,336,0,0,2216,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2216,3.77123616633,BOT
42,12,TCP,8,336,0,0,2217,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2217,3.77123616633,BOT
42,12,TCP,8,336,0,0,2218,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2218,3.77123616633,BOT
48,0,TCP,6,288,0,0,2182,80,0,BOT
42,12,TCP,8,336,0,0,2219,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2219,3.77123616633,BOT
42,12,TCP,8,336,0,0,2220,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2220,3.77123616633,BOT
42,12,TCP,8,336,0,0,2221,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2221,3.77123616633,BOT
42,12,TCP,8,336,0,0,2222,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2222,3.77123616633,BOT
42,12,TCP,8,336,0,0,2223,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2223,3.77123616633,BOT
42,12,TCP,8,336,0,0,2224,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2224,3.77123616633,BOT
42,12,TCP,8,336,0,0,2225,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2225,3.77123616633,BOT
42,12,TCP,8,336,0,0,2226,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2226,3.77123616633,BOT
42,12,TCP,8,336,0,0,2227,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2227,3.77123616633,BOT
42,12,TCP,8,336,0,0,2228,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2228,3.77123616633,BOT
48,0,TCP,6,288,0,0,2183,80,0,BOT
42,12,TCP,8,336,0,0,2229,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2229,3.77123616633,BOT
42,12,TCP,8,336,0,0,2230,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2230,3.77123616633,BOT
42,12,TCP,8,336,0,0,2231,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2231,3.77123616633,BOT
42,12,TCP,8,336,0,0,2232,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2232,3.77123616633,BOT
42,12,TCP,8,336,0,0,2233,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2233,3.77123616633,BOT
42,12,TCP,8,336,0,0,2234,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2234,3.77123616633,BOT
42,12,TCP,8,336,0,0,2235,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2235,3.77123616633,BOT
42,12,TCP,8,336,0,0,2236,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2236,3.77123616633,BOT
42,12,TCP,8,336,0,0,2237,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2237,3.77123616633,BOT
42,12,TCP,8,336,0,0,2238,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2238,3.77123616633,BOT
42,12,TCP,8,336,0,0,2184,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2184,3.77123616633,BOT
42,12,TCP,8,336,0,0,2239,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2239,3.77123616633,BOT
42,12,TCP,8,336,0,0,2240,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2240,3.77123616633,BOT
42,12,TCP,8,336,0,0,2241,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2241,3.77123616633,BOT
42,12,TCP,8,336,0,0,2242,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2242,3.77123616633,BOT
42,12,TCP,8,336,0,0,2243,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2243,3.77123616633,BOT
42,12,TCP,8,336,0,0,2244,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2244,3.77123616633,BOT
42,12,TCP,8,336,0,0,2245,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2245,3.77123616633,BOT
42,12,TCP,8,336,0,0,2246,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2246,3.77123616633,BOT
42,12,TCP,8,336,0,0,2247,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2247,3.77123616633,BOT
42,12,TCP,8,336,0,0,2248,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2248,3.77123616633,BOT
42,12,TCP,8,336,0,0,2185,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2185,3.77123616633,BOT
42,12,TCP,8,336,0,0,2249,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2249,3.77123616633,BOT
42,12,TCP,8,336,0,0,2250,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2250,3.77123616633,BOT
42,12,TCP,8,336,0,0,2251,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2251,3.77123616633,BOT
42,12,TCP,8,336,0,0,2252,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2252,3.77123616633,BOT
42,12,TCP,8,336,0,0,2253,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2253,3.77123616633,BOT
42,12,TCP,8,336,0,0,2254,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,2254,3.77123616633,BOT
42,12,TCP,8,336,0,0,2255,80,3.46410161514,BOT
