,protocol,pack_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
2360,4,8,1,0.0,1757,80,3.46410161514,2
2361,4,3,1,0.0,80,1757,3.77123616633,2
2362,4,8,1,0.0,1758,80,3.46410161514,2
2363,4,3,1,0.0,80,1758,3.77123616633,2
2364,4,8,1,0.0,1759,80,3.46410161514,2
2365,4,3,1,0.0,80,1759,3.77123616633,2
2366,4,8,1,0.0,1760,80,3.46410161514,2
2367,4,3,1,0.0,80,1760,3.77123616633,2
2368,4,8,1,0.0,1761,80,3.46410161514,2
2369,4,3,1,0.0,80,1761,3.77123616633,2
2370,4,8,1,0.0,1762,80,3.46410161514,2
2371,4,3,1,0.0,80,1762,3.77123616633,2
2372,4,8,1,0.0,1763,80,3.46410161514,2
2373,4,3,1,0.0,80,1763,3.77123616633,2
2374,4,8,1,0.0,1764,80,3.46410161514,2
2375,4,3,1,0.0,80,1764,3.77123616633,2
2376,4,8,1,0.0,1765,80,3.46410161514,2
2377,4,3,1,0.0,80,1765,3.77123616633,2
2378,4,8,1,0.0,1766,80,3.46410161514,2
2379,4,3,1,0.0,80,1766,3.77123616633,2
2380,4,8,1,0.0,1676,80,3.46410161514,2
2381,4,3,1,0.0,80,1676,3.77123616633,2
2382,4,6,1,0.0,1923,80,0.0,2
2383,4,8,1,0.0,2023,80,3.46410161514,2
2384,4,3,1,0.0,80,2023,3.77123616633,2
2385,4,8,1,0.0,2024,80,3.46410161514,2
2386,4,3,1,0.0,80,2024,3.77123616633,2
2387,4,8,1,0.0,2025,80,3.46410161514,2
2388,4,3,1,0.0,80,2025,3.77123616633,2
2389,4,8,1,0.0,2026,80,3.46410161514,2
2390,4,3,1,0.0,80,2026,3.77123616633,2
2391,4,8,1,0.0,2027,80,3.46410161514,2
2392,4,3,1,0.0,80,2027,3.77123616633,2
2393,4,8,1,0.0,2028,80,3.46410161514,2
2394,4,3,1,0.0,80,2028,3.77123616633,2
2395,4,8,1,0.0,2029,80,3.46410161514,2
2396,4,3,1,0.0,80,2029,3.77123616633,2
2397,4,8,1,0.0,2030,80,3.46410161514,2
2398,4,3,1,0.0,80,2030,3.77123616633,2
2399,4,8,1,0.0,2031,80,3.46410161514,2
2400,4,3,1,0.0,80,2031,3.77123616633,2
2401,4,8,1,0.0,2032,80,3.46410161514,2
2402,4,3,1,0.0,80,2032,3.77123616633,2
2403,4,8,1,0.0,1933,80,3.46410161514,2
2404,4,3,1,0.0,80,1933,3.77123616633,2
2405,4,8,1,0.0,2033,80,3.46410161514,2
2406,4,3,1,0.0,80,2033,3.77123616633,2
2407,4,8,1,0.0,2034,80,3.46410161514,2
2408,4,3,1,0.0,80,2034,3.77123616633,2
2409,4,8,1,0.0,2035,80,3.46410161514,2
2410,4,3,1,0.0,80,2035,3.77123616633,2
2411,4,8,1,0.0,2036,80,3.46410161514,2
2412,4,3,1,0.0,80,2036,3.77123616633,2
2413,4,8,1,0.0,2037,80,3.46410161514,2
2414,4,3,1,0.0,80,2037,3.77123616633,2
2415,4,8,1,0.0,2038,80,3.46410161514,2
2416,4,3,1,0.0,80,2038,3.77123616633,2
2417,4,8,1,0.0,2039,80,3.46410161514,2
2418,4,3,1,0.0,80,2039,3.77123616633,2
2419,4,8,1,0.0,2040,80,3.46410161514,2
2420,4,3,1,0.0,80,2040,3.77123616633,2
2421,4,8,1,0.0,2041,80,3.46410161514,2
2422,4,3,1,0.0,80,2041,3.77123616633,2
2423,4,8,1,0.0,2042,80,3.46410161514,2
2424,4,3,1,0.0,80,2042,3.77123616633,2
2425,4,8,1,0.0,1934,80,3.46410161514,2
2426,4,3,1,0.0,80,1934,3.77123616633,2
2427,4,8,1,0.0,2043,80,3.46410161514,2
2428,4,3,1,0.0,80,2043,3.77123616633,2
2429,4,8,1,0.0,2044,80,3.46410161514,2
2430,4,3,1,0.0,80,2044,3.77123616633,2
2431,4,8,1,0.0,2045,80,3.46410161514,2
2432,4,3,1,0.0,80,2045,3.77123616633,2
2433,4,8,1,0.0,2046,80,3.46410161514,2
2434,4,3,1,0.0,80,2046,3.77123616633,2
2435,4,8,1,0.0,2047,80,3.46410161514,2
2436,4,3,1,0.0,80,2047,3.77123616633,2
2437,4,8,1,0.0,2048,80,3.46410161514,2
2438,4,3,1,0.0,80,2048,3.77123616633,2
2439,4,8,1,0.0,2049,80,3.46410161514,2
2440,4,3,1,0.0,80,2049,3.77123616633,2
2441,4,8,1,0.0,2050,80,3.46410161514,2
2442,4,3,1,0.0,80,2050,3.77123616633,2
2443,4,8,1,0.0,2051,80,3.46410161514,2
2444,4,3,1,0.0,80,2051,3.77123616633,2
2445,4,8,1,0.0,2052,80,3.46410161514,2
2446,4,3,1,0.0,80,2052,3.77123616633,2
2447,4,8,1,0.0,1935,80,3.46410161514,2
2448,4,3,1,0.0,80,1935,3.77123616633,2
2449,4,8,1,0.0,2053,80,3.46410161514,2
2450,4,3,1,0.0,80,2053,3.77123616633,2
2451,4,8,1,0.0,2054,80,3.46410161514,2
2452,4,3,1,0.0,80,2054,3.77123616633,2
2453,4,8,1,0.0,2055,80,3.46410161514,2
2454,4,3,1,0.0,80,2055,3.77123616633,2
2455,4,8,1,0.0,2056,80,3.46410161514,2
2456,4,3,1,0.0,80,2056,3.77123616633,2
2457,4,8,1,0.0,2057,80,3.46410161514,2
2458,4,3,1,0.0,80,2057,3.77123616633,2
2459,4,8,1,0.0,2058,80,3.46410161514,2
2460,4,3,1,0.0,80,2058,3.77123616633,2
2461,4,8,1,0.0,2059,80,3.46410161514,2
2462,4,3,1,0.0,80,2059,3.77123616633,2
2463,4,8,1,0.0,2060,80,3.46410161514,2
2464,4,3,1,0.0,80,2060,3.77123616633,2
2465,4,8,1,0.0,2061,80,3.46410161514,2
2466,4,3,1,0.0,80,2061,3.77123616633,2
2467,4,8,1,0.0,2062,80,3.46410161514,2
2468,4,3,1,0.0,80,2062,3.77123616633,2
2469,4,8,1,0.0,1936,80,3.46410161514,2
2470,4,3,1,0.0,80,1936,3.77123616633,2
2471,4,8,1,0.0,2063,80,3.46410161514,2
2472,4,3,1,0.0,80,2063,3.77123616633,2
2473,4,8,1,0.0,2064,80,3.46410161514,2
2474,4,3,1,0.0,80,2064,3.77123616633,2
2475,4,8,1,0.0,2065,80,3.46410161514,2
2476,4,3,1,0.0,80,2065,3.77123616633,2
2477,4,8,1,0.0,2066,80,3.46410161514,2
2478,4,3,1,0.0,80,2066,3.77123616633,2
2479,4,8,1,0.0,2067,80,3.46410161514,2
2480,4,3,1,0.0,80,2067,3.77123616633,2
2481,4,8,1,0.0,2068,80,3.46410161514,2
2482,4,3,1,0.0,80,2068,3.77123616633,2
2483,4,8,1,0.0,2069,80,3.46410161514,2
2484,4,3,1,0.0,80,2069,3.77123616633,2
2485,4,8,1,0.0,2070,80,3.46410161514,2
2486,4,3,1,0.0,80,2070,3.77123616633,2
2487,4,8,1,0.0,2071,80,3.46410161514,2
2488,4,3,1,0.0,80,2071,3.77123616633,2
2489,4,8,1,0.0,2072,80,3.46410161514,2
2490,4,3,1,0.0,80,2072,3.77123616633,2
2491,4,8,1,0.0,1937,80,3.46410161514,2
2492,4,3,1,0.0,80,1937,3.77123616633,2
2493,4,8,1,0.0,2073,80,3.46410161514,2
2494,4,3,1,0.0,80,2073,3.77123616633,2
2495,4,8,1,0.0,2074,80,3.46410161514,2
2496,4,3,1,0.0,80,2074,3.77123616633,2
2497,4,8,1,0.0,2075,80,3.46410161514,2
2498,4,3,1,0.0,80,2075,3.77123616633,2
2499,4,8,1,0.0,2076,80,3.46410161514,2
2500,4,3,1,0.0,80,2076,3.77123616633,2
2501,4,8,1,0.0,2077,80,3.46410161514,2
2502,4,3,1,0.0,80,2077,3.77123616633,2
2503,4,8,1,0.0,2078,80,3.46410161514,2
2504,4,3,1,0.0,80,2078,3.77123616633,2
2505,4,8,1,0.0,2079,80,3.46410161514,2
2506,4,3,1,0.0,80,2079,3.77123616633,2
2507,4,8,1,0.0,2080,80,3.46410161514,2
2508,4,3,1,0.0,80,2080,3.77123616633,2
2509,4,8,1,0.0,2081,80,3.46410161514,2
2510,4,3,1,0.0,80,2081,3.77123616633,2
2511,4,8,1,0.0,2082,80,3.46410161514,2
2512,4,3,1,0.0,80,2082,3.77123616633,2
2513,4,8,1,0.0,1938,80,3.46410161514,2
2514,4,3,1,0.0,80,1938,3.77123616633,2
2515,4,8,1,0.0,2083,80,3.46410161514,2
2516,4,3,1,0.0,80,2083,3.77123616633,2
2517,4,8,1,0.0,2084,80,3.46410161514,2
2518,4,3,1,0.0,80,2084,3.77123616633,2
2519,4,8,1,0.0,2085,80,3.46410161514,2
2520,4,3,1,0.0,80,2085,3.77123616633,2
2521,4,8,1,0.0,2086,80,3.46410161514,2
2522,4,3,1,0.0,80,2086,3.77123616633,2
2523,4,8,1,0.0,2087,80,3.46410161514,2
2524,4,3,1,0.0,80,2087,3.77123616633,2
2525,4,8,1,0.0,2088,80,3.46410161514,2
2526,4,3,1,0.0,80,2088,3.77123616633,2
2527,4,8,1,0.0,2089,80,3.46410161514,2
2528,4,3,1,0.0,80,2089,3.77123616633,2
2529,4,8,1,0.0,2090,80,3.46410161514,2
2530,4,3,1,0.0,80,2090,3.77123616633,2
2531,4,8,1,0.0,2091,80,3.46410161514,2
2532,4,3,1,0.0,80,2091,3.77123616633,2
2533,4,8,1,0.0,2092,80,3.46410161514,2
2534,4,3,1,0.0,80,2092,3.77123616633,2
2535,4,8,1,0.0,1939,80,3.46410161514,2
2536,4,3,1,0.0,80,1939,3.77123616633,2
2537,4,8,1,0.0,2093,80,3.46410161514,2
2538,4,3,1,0.0,80,2093,3.77123616633,2
2539,4,8,1,0.0,2094,80,3.46410161514,2
2540,4,3,1,0.0,80,2094,3.77123616633,2
2541,4,8,1,0.0,2095,80,3.46410161514,2
2542,4,3,1,0.0,80,2095,3.77123616633,2
2543,4,8,1,0.0,2096,80,3.46410161514,2
2544,4,3,1,0.0,80,2096,3.77123616633,2
2545,4,8,1,0.0,2097,80,3.46410161514,2
2546,4,3,1,0.0,80,2097,3.77123616633,2
2547,4,8,1,0.0,2098,80,3.46410161514,2
2548,4,3,1,0.0,80,2098,3.77123616633,2
2549,4,8,1,0.0,2099,80,3.46410161514,2
2550,4,3,1,0.0,80,2099,3.77123616633,2
2551,4,8,1,0.0,2100,80,3.46410161514,2
2552,4,3,1,0.0,80,2100,3.77123616633,2
2553,4,8,1,0.0,2101,80,3.46410161514,2
2554,4,3,1,0.0,80,2101,3.77123616633,2
2555,4,8,1,0.0,2102,80,3.46410161514,2
2556,4,3,1,0.0,80,2102,3.77123616633,2
2557,4,8,1,0.0,1940,80,3.46410161514,2
2558,4,3,1,0.0,80,1940,3.77123616633,2
2559,4,8,1,0.0,2103,80,3.46410161514,2
2560,4,3,1,0.0,80,2103,3.77123616633,2
2561,4,8,1,0.0,2104,80,3.46410161514,2
2562,4,3,1,0.0,80,2104,3.77123616633,2
2563,4,8,1,0.0,2105,80,3.46410161514,2
2564,4,3,1,0.0,80,2105,3.77123616633,2
2565,4,8,1,0.0,2106,80,3.46410161514,2
2566,4,3,1,0.0,80,2106,3.77123616633,2
2567,4,8,1,0.0,2107,80,3.46410161514,2
2568,4,3,1,0.0,80,2107,3.77123616633,2
2569,4,8,1,0.0,2108,80,3.46410161514,2
2570,4,3,1,0.0,80,2108,3.77123616633,2
2571,4,8,1,0.0,2109,80,3.46410161514,2
2572,4,3,1,0.0,80,2109,3.77123616633,2
2573,4,8,1,0.0,2110,80,3.46410161514,2
2574,4,3,1,0.0,80,2110,3.77123616633,2
2575,4,8,1,0.0,2111,80,3.46410161514,2
2576,4,3,1,0.0,80,2111,3.77123616633,2
2577,4,8,1,0.0,2112,80,3.46410161514,2
2578,4,3,1,0.0,80,2112,3.77123616633,2
2579,4,8,1,0.0,1941,80,3.46410161514,2
2580,4,3,1,0.0,80,1941,3.77123616633,2
2581,4,8,1,0.0,2113,80,3.46410161514,2
2582,4,3,1,0.0,80,2113,3.77123616633,2
2583,4,8,1,0.0,2114,80,3.46410161514,2
2584,4,3,1,0.0,80,2114,3.77123616633,2
2585,4,8,1,0.0,2115,80,3.46410161514,2
2586,4,3,1,0.0,80,2115,3.77123616633,2
2587,4,8,1,0.0,2116,80,3.46410161514,2
2588,4,3,1,0.0,80,2116,3.77123616633,2
2589,4,8,1,0.0,2117,80,3.46410161514,2
2590,4,3,1,0.0,80,2117,3.77123616633,2
2591,4,8,1,0.0,2118,80,3.46410161514,2
2592,4,3,1,0.0,80,2118,3.77123616633,2
2593,4,8,1,0.0,2119,80,3.46410161514,2
2594,4,3,1,0.0,80,2119,3.77123616633,2
2595,4,8,1,0.0,2120,80,3.46410161514,2
2596,4,3,1,0.0,80,2120,3.77123616633,2
2597,4,8,1,0.0,2121,80,3.46410161514,2
2598,4,3,1,0.0,80,2121,3.77123616633,2
2599,4,8,1,0.0,2122,80,3.46410161514,2
2600,4,3,1,0.0,80,2122,3.77123616633,2
2601,4,8,1,0.0,1942,80,3.46410161514,2
2602,4,3,1,0.0,80,1942,3.77123616633,2
2603,4,6,1,0.0,1924,80,0.0,2
2604,4,8,1,0.0,2123,80,3.46410161514,2
2605,4,3,1,0.0,80,2123,3.77123616633,2
2606,4,8,1,0.0,2124,80,3.46410161514,2
2607,4,3,1,0.0,80,2124,3.77123616633,2
2608,4,8,1,0.0,2125,80,3.46410161514,2
2609,4,3,1,0.0,80,2125,3.77123616633,2
2610,4,8,1,0.0,2126,80,3.46410161514,2
2611,4,3,1,0.0,80,2126,3.77123616633,2
2612,4,8,1,0.0,2127,80,3.46410161514,2
2613,4,3,1,0.0,80,2127,3.77123616633,2
2614,4,8,1,0.0,2128,80,3.46410161514,2
2615,4,3,1,0.0,80,2128,3.77123616633,2
2616,4,8,1,0.0,2129,80,3.46410161514,2
2617,4,3,1,0.0,80,2129,3.77123616633,2
2618,4,8,1,0.0,2130,80,3.46410161514,2
2619,4,3,1,0.0,80,2130,3.77123616633,2
2620,4,8,1,0.0,2131,80,3.46410161514,2
2621,4,3,1,0.0,80,2131,3.77123616633,2
2622,4,8,1,0.0,2132,80,3.46410161514,2
2623,4,3,1,0.0,80,2132,3.77123616633,2
2624,4,8,1,0.0,1943,80,3.46410161514,2
2625,4,3,1,0.0,80,1943,3.77123616633,2
2626,4,8,1,0.0,2133,80,3.46410161514,2
2627,4,3,1,0.0,80,2133,3.77123616633,2
2628,4,8,1,0.0,2134,80,3.46410161514,2
2629,4,3,1,0.0,80,2134,3.77123616633,2
2630,4,8,1,0.0,2135,80,3.46410161514,2
2631,4,3,1,0.0,80,2135,3.77123616633,2
2632,4,8,1,0.0,2136,80,3.46410161514,2
2633,4,3,1,0.0,80,2136,3.77123616633,2
2634,4,8,1,0.0,2137,80,3.46410161514,2
2635,4,3,1,0.0,80,2137,3.77123616633,2
2636,4,8,1,0.0,2138,80,3.46410161514,2
2637,4,3,1,0.0,80,2138,3.77123616633,2
2638,4,8,1,0.0,2139,80,3.46410161514,2
2639,4,3,1,0.0,80,2139,3.77123616633,2
2640,4,8,1,0.0,2140,80,3.46410161514,2
2641,4,3,1,0.0,80,2140,3.77123616633,2
2642,4,8,1,0.0,2141,80,3.46410161514,2
2643,4,3,1,0.0,80,2141,3.77123616633,2
2644,4,8,1,0.0,2142,80,3.46410161514,2
2645,4,3,1,0.0,80,2142,3.77123616633,2
2646,4,8,1,0.0,1944,80,3.46410161514,2
2647,4,3,1,0.0,80,1944,3.77123616633,2
2648,4,8,1,0.0,2143,80,3.46410161514,2
2649,4,3,1,0.0,80,2143,3.77123616633,2
2650,4,8,1,0.0,2144,80,3.46410161514,2
2651,4,3,1,0.0,80,2144,3.77123616633,2
2652,4,8,1,0.0,2145,80,3.46410161514,2
2653,4,3,1,0.0,80,2145,3.77123616633,2
2654,4,8,1,0.0,2146,80,3.46410161514,2
2655,4,3,1,0.0,80,2146,3.77123616633,2
2656,4,8,1,0.0,2147,80,3.46410161514,2
2657,4,3,1,0.0,80,2147,3.77123616633,2
2658,4,8,1,0.0,2148,80,3.46410161514,2
2659,4,3,1,0.0,80,2148,3.77123616633,2
2660,4,8,1,0.0,2149,80,3.46410161514,2
2661,4,3,1,0.0,80,2149,3.77123616633,2
2662,4,8,1,0.0,2150,80,3.46410161514,2
2663,4,3,1,0.0,80,2150,3.77123616633,2
2664,4,8,1,0.0,2151,80,3.46410161514,2
2665,4,3,1,0.0,80,2151,3.77123616633,2
2666,4,8,1,0.0,2152,80,3.46410161514,2
2667,4,3,1,0.0,80,2152,3.77123616633,2
2668,4,8,1,0.0,1945,80,3.46410161514,2
2669,4,3,1,0.0,80,1945,3.77123616633,2
2670,4,8,1,0.0,2153,80,3.46410161514,2
2671,4,3,1,0.0,80,2153,3.77123616633,2
2672,4,8,1,0.0,2154,80,3.46410161514,2
2673,4,3,1,0.0,80,2154,3.77123616633,2
2674,4,8,1,0.0,2155,80,3.46410161514,2
2675,4,3,1,0.0,80,2155,3.77123616633,2
2676,4,8,1,0.0,2156,80,3.46410161514,2
2677,4,3,1,0.0,80,2156,3.77123616633,2
2678,4,8,1,0.0,2157,80,3.46410161514,2
2679,4,3,1,0.0,80,2157,3.77123616633,2
2680,4,8,1,0.0,2158,80,3.46410161514,2
2681,4,3,1,0.0,80,2158,3.77123616633,2
2682,4,8,1,0.0,2159,80,3.46410161514,2
2683,4,3,1,0.0,80,2159,3.77123616633,2
2684,4,8,1,0.0,2160,80,3.46410161514,2
2685,4,3,1,0.0,80,2160,3.77123616633,2
2686,4,8,1,0.0,2161,80,3.46410161514,2
2687,4,3,1,0.0,80,2161,3.77123616633,2
2688,4,8,1,0.0,2162,80,3.46410161514,2
2689,4,3,1,0.0,80,2162,3.77123616633,2
2690,4,8,1,0.0,1946,80,3.46410161514,2
2691,4,3,1,0.0,80,1946,3.77123616633,2
2692,4,8,1,0.0,2163,80,3.46410161514,2
2693,4,3,1,0.0,80,2163,3.77123616633,2
2694,4,8,1,0.0,2164,80,3.46410161514,2
2695,4,3,1,0.0,80,2164,3.77123616633,2
2696,4,8,1,0.0,2165,80,3.46410161514,2
2697,4,3,1,0.0,80,2165,3.77123616633,2
2698,4,8,1,0.0,2166,80,3.46410161514,2
2699,4,3,1,0.0,80,2166,3.77123616633,2
2700,4,8,1,0.0,2167,80,3.46410161514,2
2701,4,3,1,0.0,80,2167,3.77123616633,2
2702,4,8,1,0.0,2168,80,3.46410161514,2
2703,4,3,1,0.0,80,2168,3.77123616633,2
2704,4,8,1,0.0,2169,80,3.46410161514,2
2705,4,3,1,0.0,80,2169,3.77123616633,2
2706,4,8,1,0.0,2170,80,3.46410161514,2
2707,4,3,1,0.0,80,2170,3.77123616633,2
2708,4,8,1,0.0,2171,80,3.46410161514,2
2709,4,3,1,0.0,80,2171,3.77123616633,2
2710,4,8,1,0.0,2172,80,3.46410161514,2
2711,4,3,1,0.0,80,2172,3.77123616633,2
2712,4,8,1,0.0,1947,80,3.46410161514,2
2713,4,3,1,0.0,80,1947,3.77123616633,2
2714,4,8,1,0.0,2173,80,3.46410161514,2
2715,4,3,1,0.0,80,2173,3.77123616633,2
2716,4,8,1,0.0,2174,80,3.46410161514,2
2717,4,3,1,0.0,80,2174,3.77123616633,2
2718,4,8,1,0.0,2175,80,3.46410161514,2
2719,4,3,1,0.0,80,2175,3.77123616633,2
2720,4,8,1,0.0,2176,80,3.46410161514,2
2721,4,3,1,0.0,80,2176,3.77123616633,2
2722,4,8,1,0.0,2177,80,3.46410161514,2
2723,4,3,1,0.0,80,2177,3.77123616633,2
2724,4,6,1,0.0,2178,80,0.0,2
2725,4,8,1,0.0,1948,80,3.46410161514,2
2726,4,3,1,0.0,80,1948,3.77123616633,2
2727,4,8,1,0.0,1949,80,3.46410161514,2
2728,4,3,1,0.0,80,1949,3.77123616633,2
2729,4,8,1,0.0,1950,80,3.46410161514,2
2730,4,3,1,0.0,80,1950,3.77123616633,2
2731,4,8,1,0.0,1951,80,3.46410161514,2
2732,4,3,1,0.0,80,1951,3.77123616633,2
2733,4,8,1,0.0,1952,80,3.46410161514,2
2734,4,3,1,0.0,80,1952,3.77123616633,2
2735,4,6,1,0.0,1925,80,0.0,2
2736,4,8,1,0.0,1953,80,3.46410161514,2
2737,4,3,1,0.0,80,1953,3.77123616633,2
2738,4,8,1,0.0,1954,80,3.46410161514,2
2739,4,3,1,0.0,80,1954,3.77123616633,2
2740,4,8,1,0.0,1955,80,3.46410161514,2
2741,4,3,1,0.0,80,1955,3.77123616633,2
2742,4,8,1,0.0,1956,80,3.46410161514,2
2743,4,3,1,0.0,80,1956,3.77123616633,2
2744,4,8,1,0.0,1957,80,3.46410161514,2
2745,4,3,1,0.0,80,1957,3.77123616633,2
2746,4,8,1,0.0,1958,80,3.46410161514,2
2747,4,3,1,0.0,80,1958,3.77123616633,2
2748,4,8,1,0.0,1959,80,3.46410161514,2
2749,4,3,1,0.0,80,1959,3.77123616633,2
2750,4,8,1,0.0,1960,80,3.46410161514,2
2751,4,3,1,0.0,80,1960,3.77123616633,2
2752,4,8,1,0.0,1961,80,3.46410161514,2
2753,4,3,1,0.0,80,1961,3.77123616633,2
2754,4,8,1,0.0,1962,80,3.46410161514,2
2755,4,3,1,0.0,80,1962,3.77123616633,2
2756,4,6,1,0.0,1926,80,0.0,2
2757,4,8,1,0.0,1963,80,3.46410161514,2
2758,4,3,1,0.0,80,1963,3.77123616633,2
2759,4,8,1,0.0,1964,80,3.46410161514,2
2760,4,3,1,0.0,80,1964,3.77123616633,2
2761,4,8,1,0.0,1965,80,3.46410161514,2
2762,4,3,1,0.0,80,1965,3.77123616633,2
2763,4,8,1,0.0,1966,80,3.46410161514,2
2764,4,3,1,0.0,80,1966,3.77123616633,2
2765,4,8,1,0.0,1967,80,3.46410161514,2
2766,4,3,1,0.0,80,1967,3.77123616633,2
2767,4,8,1,0.0,1968,80,3.46410161514,2
2768,4,3,1,0.0,80,1968,3.77123616633,2
2769,4,8,1,0.0,1969,80,3.46410161514,2
2770,4,3,1,0.0,80,1969,3.77123616633,2
2771,4,8,1,0.0,1970,80,3.46410161514,2
2772,4,3,1,0.0,80,1970,3.77123616633,2
2773,4,8,1,0.0,1971,80,3.46410161514,2
2774,4,3,1,0.0,80,1971,3.77123616633,2
2775,4,8,1,0.0,1972,80,3.46410161514,2
2776,4,3,1,0.0,80,1972,3.77123616633,2
2777,4,6,1,0.0,1927,80,0.0,2
2778,4,8,1,0.0,1973,80,3.46410161514,2
2779,4,3,1,0.0,80,1973,3.77123616633,2
2780,4,8,1,0.0,1974,80,3.46410161514,2
2781,4,3,1,0.0,80,1974,3.77123616633,2
2782,4,8,1,0.0,1975,80,3.46410161514,2
2783,4,3,1,0.0,80,1975,3.77123616633,2
2784,4,8,1,0.0,1976,80,3.46410161514,2
2785,4,3,1,0.0,80,1976,3.77123616633,2
2786,4,8,1,0.0,1977,80,3.46410161514,2
2787,4,3,1,0.0,80,1977,3.77123616633,2
2788,4,8,1,0.0,1978,80,3.46410161514,2
2789,4,3,1,0.0,80,1978,3.77123616633,2
2790,4,8,1,0.0,1979,80,3.46410161514,2
2791,4,3,1,0.0,80,1979,3.77123616633,2
2792,4,8,1,0.0,1980,80,3.46410161514,2
2793,4,3,1,0.0,80,1980,3.77123616633,2
2794,4,8,1,0.0,1981,80,3.46410161514,2
2795,4,3,1,0.0,80,1981,3.77123616633,2
2796,4,8,1,0.0,1982,80,3.46410161514,2
2797,4,3,1,0.0,80,1982,3.77123616633,2
2798,4,8,1,0.0,1928,80,3.46410161514,2
2799,4,3,1,0.0,80,1928,3.77123616633,2
2800,4,8,1,0.0,1983,80,3.46410161514,2
2801,4,3,1,0.0,80,1983,3.77123616633,2
2802,4,8,1,0.0,1984,80,3.46410161514,2
2803,4,3,1,0.0,80,1984,3.77123616633,2
2804,4,8,1,0.0,1985,80,3.46410161514,2
2805,4,3,1,0.0,80,1985,3.77123616633,2
2806,4,8,1,0.0,1986,80,3.46410161514,2
2807,4,3,1,0.0,80,1986,3.77123616633,2
2808,4,8,1,0.0,1987,80,3.46410161514,2
2809,4,3,1,0.0,80,1987,3.77123616633,2
2810,4,8,1,0.0,1988,80,3.46410161514,2
2811,4,3,1,0.0,80,1988,3.77123616633,2
2812,4,8,1,0.0,1989,80,3.46410161514,2
2813,4,3,1,0.0,80,1989,3.77123616633,2
2814,4,8,1,0.0,1990,80,3.46410161514,2
2815,4,3,1,0.0,80,1990,3.77123616633,2
2816,4,8,1,0.0,1991,80,3.46410161514,2
2817,4,3,1,0.0,80,1991,3.77123616633,2
2818,4,8,1,0.0,1992,80,3.46410161514,2
2819,4,3,1,0.0,80,1992,3.77123616633,2
2820,4,8,1,0.0,1929,80,3.46410161514,2
2821,4,3,1,0.0,80,1929,3.77123616633,2
2822,4,8,1,0.0,1993,80,3.46410161514,2
2823,4,3,1,0.0,80,1993,3.77123616633,2
2824,4,8,1,0.0,1994,80,3.46410161514,2
2825,4,3,1,0.0,80,1994,3.77123616633,2
2826,4,8,1,0.0,1995,80,3.46410161514,2
2827,4,3,1,0.0,80,1995,3.77123616633,2
2828,4,8,1,0.0,1996,80,3.46410161514,2
2829,4,3,1,0.0,80,1996,3.77123616633,2
2830,4,8,1,0.0,1997,80,3.46410161514,2
2831,4,3,1,0.0,80,1997,3.77123616633,2
2832,4,8,1,0.0,1998,80,3.46410161514,2
2833,4,3,1,0.0,80,1998,3.77123616633,2
2834,4,8,1,0.0,1999,80,3.46410161514,2
2835,4,3,1,0.0,80,1999,3.77123616633,2
2836,4,8,1,0.0,2000,80,3.46410161514,2
2837,4,3,1,0.0,80,2000,3.77123616633,2
2838,4,8,1,0.0,2001,80,3.46410161514,2
2839,4,3,1,0.0,80,2001,3.77123616633,2
2840,4,8,1,0.0,2002,80,3.46410161514,2
2841,4,3,1,0.0,80,2002,3.77123616633,2
2842,4,8,1,0.0,1930,80,3.46410161514,2
2843,4,3,1,0.0,80,1930,3.77123616633,2
2844,4,8,1,0.0,2003,80,3.46410161514,2
2845,4,3,1,0.0,80,2003,3.77123616633,2
2846,4,8,1,0.0,2004,80,3.46410161514,2
2847,4,3,1,0.0,80,2004,3.77123616633,2
2848,4,8,1,0.0,2005,80,3.46410161514,2
2849,4,3,1,0.0,80,2005,3.77123616633,2
2850,4,8,1,0.0,2006,80,3.46410161514,2
2851,4,3,1,0.0,80,2006,3.77123616633,2
2852,4,8,1,0.0,2007,80,3.46410161514,2
2853,4,3,1,0.0,80,2007,3.77123616633,2
2854,4,8,1,0.0,2008,80,3.46410161514,2
2855,4,3,1,0.0,80,2008,3.77123616633,2
2856,4,8,1,0.0,2009,80,3.46410161514,2
2857,4,3,1,0.0,80,2009,3.77123616633,2
2858,4,8,1,0.0,2010,80,3.46410161514,2
2859,4,3,1,0.0,80,2010,3.77123616633,2
2860,4,8,1,0.0,2011,80,3.46410161514,2
2861,4,3,1,0.0,80,2011,3.77123616633,2
2862,4,8,1,0.0,2012,80,3.46410161514,2
2863,4,3,1,0.0,80,2012,3.77123616633,2
2864,4,8,1,0.0,1931,80,3.46410161514,2
2865,4,3,1,0.0,80,1931,3.77123616633,2
2866,4,8,1,0.0,2013,80,3.46410161514,2
2867,4,3,1,0.0,80,2013,3.77123616633,2
2868,4,8,1,0.0,2014,80,3.46410161514,2
2869,4,3,1,0.0,80,2014,3.77123616633,2
2870,4,8,1,0.0,2015,80,3.46410161514,2
2871,4,3,1,0.0,80,2015,3.77123616633,2
2872,4,8,1,0.0,2016,80,3.46410161514,2
2873,4,3,1,0.0,80,2016,3.77123616633,2
2874,4,8,1,0.0,2017,80,3.46410161514,2
2875,4,3,1,0.0,80,2017,3.77123616633,2
2876,4,8,1,0.0,2018,80,3.46410161514,2
