,avg_byte,protocol,pack_exc,byte_exc,src_port,dst_port,class
2095,42.6666666667,4,3,128,80,1686,2
2096,48.0,4,6,288,1668,80,2
2097,42.0,4,8,336,1867,80,2
2098,42.6666666667,4,3,128,80,1867,2
2099,42.0,4,8,336,1868,80,2
2100,42.6666666667,4,3,128,80,1868,2
2101,42.0,4,8,336,1869,80,2
2102,42.6666666667,4,3,128,80,1869,2
2103,42.0,4,8,336,1870,80,2
2104,42.6666666667,4,3,128,80,1870,2
2105,42.0,4,8,336,1871,80,2
2106,42.6666666667,4,3,128,80,1871,2
2107,42.0,4,8,336,1872,80,2
2108,42.6666666667,4,3,128,80,1872,2
2109,42.0,4,8,336,1873,80,2
2110,42.6666666667,4,3,128,80,1873,2
2111,42.0,4,8,336,1874,80,2
2112,42.6666666667,4,3,128,80,1874,2
2113,42.0,4,8,336,1875,80,2
2114,42.6666666667,4,3,128,80,1875,2
2115,42.0,4,8,336,1876,80,2
2116,42.6666666667,4,3,128,80,1876,2
2117,42.0,4,8,336,1687,80,2
2118,42.6666666667,4,3,128,80,1687,2
2119,42.0,4,8,336,1877,80,2
2120,42.6666666667,4,3,128,80,1877,2
2121,42.0,4,8,336,1878,80,2
2122,42.6666666667,4,3,128,80,1878,2
2123,42.0,4,8,336,1879,80,2
2124,42.6666666667,4,3,128,80,1879,2
2125,42.0,4,8,336,1880,80,2
2126,42.6666666667,4,3,128,80,1880,2
2127,42.0,4,8,336,1881,80,2
2128,42.6666666667,4,3,128,80,1881,2
2129,42.0,4,8,336,1882,80,2
2130,42.6666666667,4,3,128,80,1882,2
2131,42.0,4,8,336,1883,80,2
2132,42.6666666667,4,3,128,80,1883,2
2133,42.0,4,8,336,1884,80,2
2134,42.6666666667,4,3,128,80,1884,2
2135,42.0,4,8,336,1885,80,2
2136,42.6666666667,4,3,128,80,1885,2
2137,42.0,4,8,336,1886,80,2
2138,42.6666666667,4,3,128,80,1886,2
2139,42.0,4,8,336,1688,80,2
2140,42.6666666667,4,3,128,80,1688,2
2141,42.0,4,8,336,1887,80,2
2142,42.6666666667,4,3,128,80,1887,2
2143,42.0,4,8,336,1888,80,2
2144,42.6666666667,4,3,128,80,1888,2
2145,42.0,4,8,336,1889,80,2
2146,42.6666666667,4,3,128,80,1889,2
2147,42.0,4,8,336,1890,80,2
2148,42.6666666667,4,3,128,80,1890,2
2149,42.0,4,8,336,1891,80,2
2150,42.6666666667,4,3,128,80,1891,2
2151,42.0,4,8,336,1892,80,2
2152,42.6666666667,4,3,128,80,1892,2
2153,42.0,4,8,336,1893,80,2
2154,42.6666666667,4,3,128,80,1893,2
2155,42.0,4,8,336,1894,80,2
2156,42.6666666667,4,3,128,80,1894,2
2157,42.0,4,8,336,1895,80,2
2158,42.6666666667,4,3,128,80,1895,2
2159,42.0,4,8,336,1896,80,2
2160,42.6666666667,4,3,128,80,1896,2
2161,42.0,4,8,336,1689,80,2
2162,42.6666666667,4,3,128,80,1689,2
2163,42.0,4,8,336,1897,80,2
2164,42.6666666667,4,3,128,80,1897,2
2165,42.0,4,8,336,1898,80,2
2166,42.6666666667,4,3,128,80,1898,2
2167,42.0,4,8,336,1899,80,2
2168,42.6666666667,4,3,128,80,1899,2
2169,42.0,4,8,336,1900,80,2
2170,42.6666666667,4,3,128,80,1900,2
2171,42.0,4,8,336,1901,80,2
2172,42.6666666667,4,3,128,80,1901,2
2173,42.0,4,8,336,1902,80,2
2174,42.6666666667,4,3,128,80,1902,2
2175,42.0,4,8,336,1903,80,2
2176,42.6666666667,4,3,128,80,1903,2
2177,42.0,4,8,336,1904,80,2
2178,42.6666666667,4,3,128,80,1904,2
2179,42.0,4,8,336,1905,80,2
2180,42.6666666667,4,3,128,80,1905,2
2181,42.0,4,8,336,1906,80,2
2182,42.6666666667,4,3,128,80,1906,2
2183,42.0,4,8,336,1690,80,2
2184,42.6666666667,4,3,128,80,1690,2
2185,42.0,4,8,336,1907,80,2
2186,42.6666666667,4,3,128,80,1907,2
2187,42.0,4,8,336,1908,80,2
2188,42.6666666667,4,3,128,80,1908,2
2189,42.0,4,8,336,1909,80,2
2190,42.6666666667,4,3,128,80,1909,2
2191,42.0,4,8,336,1910,80,2
2192,42.6666666667,4,3,128,80,1910,2
2193,42.0,4,8,336,1911,80,2
2194,42.6666666667,4,3,128,80,1911,2
2195,42.0,4,8,336,1912,80,2
2196,42.6666666667,4,3,128,80,1912,2
2197,42.0,4,8,336,1913,80,2
2198,42.6666666667,4,3,128,80,1913,2
2199,42.0,4,8,336,1914,80,2
2200,42.6666666667,4,3,128,80,1914,2
2201,42.0,4,8,336,1915,80,2
2202,42.6666666667,4,3,128,80,1915,2
2203,42.0,4,8,336,1916,80,2
2204,42.6666666667,4,3,128,80,1916,2
2205,42.0,4,8,336,1691,80,2
2206,42.6666666667,4,3,128,80,1691,2
2207,42.0,4,8,336,1917,80,2
2208,42.6666666667,4,3,128,80,1917,2
2209,42.0,4,8,336,1918,80,2
2210,42.6666666667,4,3,128,80,1918,2
2211,42.0,4,8,336,1919,80,2
2212,42.6666666667,4,3,128,80,1919,2
2213,42.0,4,8,336,1920,80,2
2214,42.6666666667,4,3,128,80,1920,2
2215,42.0,4,8,336,1921,80,2
2216,42.6666666667,4,3,128,80,1921,2
2217,48.0,4,6,288,1922,80,2
2218,42.0,4,8,336,1692,80,2
2219,42.6666666667,4,3,128,80,1692,2
2220,42.0,4,8,336,1693,80,2
2221,42.6666666667,4,3,128,80,1693,2
2222,42.0,4,8,336,1694,80,2
2223,42.6666666667,4,3,128,80,1694,2
2224,42.0,4,8,336,1695,80,2
2225,42.6666666667,4,3,128,80,1695,2
2226,42.0,4,8,336,1696,80,2
2227,42.6666666667,4,3,128,80,1696,2
2228,42.0,4,8,336,1669,80,2
2229,42.6666666667,4,3,128,80,1669,2
2230,42.0,4,8,336,1697,80,2
2231,42.6666666667,4,3,128,80,1697,2
2232,42.0,4,8,336,1698,80,2
2233,42.6666666667,4,3,128,80,1698,2
2234,42.0,4,8,336,1699,80,2
2235,42.6666666667,4,3,128,80,1699,2
2236,42.0,4,8,336,1700,80,2
2237,42.6666666667,4,3,128,80,1700,2
2238,42.0,4,8,336,1701,80,2
2239,42.6666666667,4,3,128,80,1701,2
2240,42.0,4,8,336,1702,80,2
2241,42.6666666667,4,3,128,80,1702,2
2242,42.0,4,8,336,1703,80,2
2243,42.6666666667,4,3,128,80,1703,2
2244,42.0,4,8,336,1704,80,2
2245,42.6666666667,4,3,128,80,1704,2
2246,42.0,4,8,336,1705,80,2
2247,42.6666666667,4,3,128,80,1705,2
2248,42.0,4,8,336,1706,80,2
2249,42.6666666667,4,3,128,80,1706,2
2250,48.0,4,6,288,1670,80,2
2251,42.0,4,8,336,1707,80,2
2252,42.6666666667,4,3,128,80,1707,2
2253,42.0,4,8,336,1708,80,2
2254,42.6666666667,4,3,128,80,1708,2
2255,42.0,4,8,336,1709,80,2
2256,42.6666666667,4,3,128,80,1709,2
2257,42.0,4,8,336,1710,80,2
2258,42.6666666667,4,3,128,80,1710,2
2259,42.0,4,8,336,1711,80,2
2260,42.6666666667,4,3,128,80,1711,2
2261,42.0,4,8,336,1712,80,2
2262,42.6666666667,4,3,128,80,1712,2
2263,42.0,4,8,336,1713,80,2
2264,42.6666666667,4,3,128,80,1713,2
2265,42.0,4,8,336,1714,80,2
2266,42.6666666667,4,3,128,80,1714,2
2267,42.0,4,8,336,1715,80,2
2268,42.6666666667,4,3,128,80,1715,2
2269,42.0,4,8,336,1716,80,2
2270,42.6666666667,4,3,128,80,1716,2
2271,48.0,4,6,288,1671,80,2
2272,42.0,4,8,336,1717,80,2
2273,42.6666666667,4,3,128,80,1717,2
2274,42.0,4,8,336,1718,80,2
2275,42.6666666667,4,3,128,80,1718,2
2276,42.0,4,8,336,1719,80,2
2277,42.6666666667,4,3,128,80,1719,2
2278,42.0,4,8,336,1720,80,2
2279,42.6666666667,4,3,128,80,1720,2
2280,42.0,4,8,336,1721,80,2
2281,42.6666666667,4,3,128,80,1721,2
2282,42.0,4,8,336,1722,80,2
2283,42.6666666667,4,3,128,80,1722,2
2284,42.0,4,8,336,1723,80,2
2285,42.6666666667,4,3,128,80,1723,2
2286,42.0,4,8,336,1724,80,2
2287,42.6666666667,4,3,128,80,1724,2
2288,42.0,4,8,336,1725,80,2
2289,42.6666666667,4,3,128,80,1725,2
2290,42.0,4,8,336,1726,80,2
2291,42.6666666667,4,3,128,80,1726,2
2292,42.0,4,8,336,1672,80,2
2293,42.6666666667,4,3,128,80,1672,2
2294,42.0,4,8,336,1727,80,2
2295,42.6666666667,4,3,128,80,1727,2
2296,42.0,4,8,336,1728,80,2
2297,42.6666666667,4,3,128,80,1728,2
2298,42.0,4,8,336,1729,80,2
2299,42.6666666667,4,3,128,80,1729,2
2300,42.0,4,8,336,1730,80,2
2301,42.6666666667,4,3,128,80,1730,2
2302,42.0,4,8,336,1731,80,2
2303,42.6666666667,4,3,128,80,1731,2
2304,42.0,4,8,336,1732,80,2
2305,42.6666666667,4,3,128,80,1732,2
2306,42.0,4,8,336,1733,80,2
2307,42.6666666667,4,3,128,80,1733,2
2308,42.0,4,8,336,1734,80,2
2309,42.6666666667,4,3,128,80,1734,2
2310,42.0,4,8,336,1735,80,2
2311,42.6666666667,4,3,128,80,1735,2
2312,42.0,4,8,336,1736,80,2
2313,42.6666666667,4,3,128,80,1736,2
2314,42.0,4,8,336,1673,80,2
2315,42.6666666667,4,3,128,80,1673,2
2316,42.0,4,8,336,1737,80,2
2317,42.6666666667,4,3,128,80,1737,2
2318,42.0,4,8,336,1738,80,2
2319,42.6666666667,4,3,128,80,1738,2
2320,42.0,4,8,336,1739,80,2
2321,42.6666666667,4,3,128,80,1739,2
2322,42.0,4,8,336,1740,80,2
2323,42.6666666667,4,3,128,80,1740,2
2324,42.0,4,8,336,1741,80,2
2325,42.6666666667,4,3,128,80,1741,2
2326,42.0,4,8,336,1742,80,2
2327,42.6666666667,4,3,128,80,1742,2
2328,42.0,4,8,336,1743,80,2
2329,42.6666666667,4,3,128,80,1743,2
2330,42.0,4,8,336,1744,80,2
2331,42.6666666667,4,3,128,80,1744,2
2332,42.0,4,8,336,1745,80,2
2333,42.6666666667,4,3,128,80,1745,2
2334,42.0,4,8,336,1746,80,2
2335,42.6666666667,4,3,128,80,1746,2
2336,42.0,4,8,336,1674,80,2
2337,42.6666666667,4,3,128,80,1674,2
2338,42.0,4,8,336,1747,80,2
2339,42.6666666667,4,3,128,80,1747,2
2340,42.0,4,8,336,1748,80,2
2341,42.6666666667,4,3,128,80,1748,2
2342,42.0,4,8,336,1749,80,2
2343,42.6666666667,4,3,128,80,1749,2
2344,42.0,4,8,336,1750,80,2
2345,42.6666666667,4,3,128,80,1750,2
2346,42.0,4,8,336,1751,80,2
2347,42.6666666667,4,3,128,80,1751,2
2348,42.0,4,8,336,1752,80,2
2349,42.6666666667,4,3,128,80,1752,2
2350,42.0,4,8,336,1753,80,2
2351,42.6666666667,4,3,128,80,1753,2
2352,42.0,4,8,336,1754,80,2
2353,42.6666666667,4,3,128,80,1754,2
2354,42.0,4,8,336,1755,80,2
2355,42.6666666667,4,3,128,80,1755,2
2356,42.0,4,8,336,1756,80,2
2357,42.6666666667,4,3,128,80,1756,2
2358,42.0,4,8,336,1675,80,2
2359,42.6666666667,4,3,128,80,1675,2
2360,42.0,4,8,336,1757,80,2
2361,42.6666666667,4,3,128,80,1757,2
2362,42.0,4,8,336,1758,80,2
2363,42.6666666667,4,3,128,80,1758,2
2364,42.0,4,8,336,1759,80,2
2365,42.6666666667,4,3,128,80,1759,2
2366,42.0,4,8,336,1760,80,2
2367,42.6666666667,4,3,128,80,1760,2
2368,42.0,4,8,336,1761,80,2
2369,42.6666666667,4,3,128,80,1761,2
2370,42.0,4,8,336,1762,80,2
2371,42.6666666667,4,3,128,80,1762,2
2372,42.0,4,8,336,1763,80,2
2373,42.6666666667,4,3,128,80,1763,2
2374,42.0,4,8,336,1764,80,2
2375,42.6666666667,4,3,128,80,1764,2
2376,42.0,4,8,336,1765,80,2
2377,42.6666666667,4,3,128,80,1765,2
2378,42.0,4,8,336,1766,80,2
2379,42.6666666667,4,3,128,80,1766,2
2380,42.0,4,8,336,1676,80,2
2381,42.6666666667,4,3,128,80,1676,2
2382,48.0,4,6,288,1923,80,2
2383,42.0,4,8,336,2023,80,2
2384,42.6666666667,4,3,128,80,2023,2
2385,42.0,4,8,336,2024,80,2
2386,42.6666666667,4,3,128,80,2024,2
2387,42.0,4,8,336,2025,80,2
2388,42.6666666667,4,3,128,80,2025,2
2389,42.0,4,8,336,2026,80,2
2390,42.6666666667,4,3,128,80,2026,2
2391,42.0,4,8,336,2027,80,2
2392,42.6666666667,4,3,128,80,2027,2
2393,42.0,4,8,336,2028,80,2
2394,42.6666666667,4,3,128,80,2028,2
2395,42.0,4,8,336,2029,80,2
2396,42.6666666667,4,3,128,80,2029,2
2397,42.0,4,8,336,2030,80,2
2398,42.6666666667,4,3,128,80,2030,2
2399,42.0,4,8,336,2031,80,2
2400,42.6666666667,4,3,128,80,2031,2
2401,42.0,4,8,336,2032,80,2
2402,42.6666666667,4,3,128,80,2032,2
2403,42.0,4,8,336,1933,80,2
2404,42.6666666667,4,3,128,80,1933,2
2405,42.0,4,8,336,2033,80,2
2406,42.6666666667,4,3,128,80,2033,2
2407,42.0,4,8,336,2034,80,2
2408,42.6666666667,4,3,128,80,2034,2
2409,42.0,4,8,336,2035,80,2
2410,42.6666666667,4,3,128,80,2035,2
2411,42.0,4,8,336,2036,80,2
2412,42.6666666667,4,3,128,80,2036,2
2413,42.0,4,8,336,2037,80,2
2414,42.6666666667,4,3,128,80,2037,2
2415,42.0,4,8,336,2038,80,2
2416,42.6666666667,4,3,128,80,2038,2
2417,42.0,4,8,336,2039,80,2
2418,42.6666666667,4,3,128,80,2039,2
2419,42.0,4,8,336,2040,80,2
2420,42.6666666667,4,3,128,80,2040,2
2421,42.0,4,8,336,2041,80,2
2422,42.6666666667,4,3,128,80,2041,2
2423,42.0,4,8,336,2042,80,2
2424,42.6666666667,4,3,128,80,2042,2
2425,42.0,4,8,336,1934,80,2
2426,42.6666666667,4,3,128,80,1934,2
2427,42.0,4,8,336,2043,80,2
2428,42.6666666667,4,3,128,80,2043,2
2429,42.0,4,8,336,2044,80,2
2430,42.6666666667,4,3,128,80,2044,2
2431,42.0,4,8,336,2045,80,2
2432,42.6666666667,4,3,128,80,2045,2
2433,42.0,4,8,336,2046,80,2
2434,42.6666666667,4,3,128,80,2046,2
2435,42.0,4,8,336,2047,80,2
2436,42.6666666667,4,3,128,80,2047,2
2437,42.0,4,8,336,2048,80,2
2438,42.6666666667,4,3,128,80,2048,2
2439,42.0,4,8,336,2049,80,2
2440,42.6666666667,4,3,128,80,2049,2
2441,42.0,4,8,336,2050,80,2
2442,42.6666666667,4,3,128,80,2050,2
2443,42.0,4,8,336,2051,80,2
2444,42.6666666667,4,3,128,80,2051,2
2445,42.0,4,8,336,2052,80,2
2446,42.6666666667,4,3,128,80,2052,2
2447,42.0,4,8,336,1935,80,2
2448,42.6666666667,4,3,128,80,1935,2
2449,42.0,4,8,336,2053,80,2
2450,42.6666666667,4,3,128,80,2053,2
2451,42.0,4,8,336,2054,80,2
2452,42.6666666667,4,3,128,80,2054,2
2453,42.0,4,8,336,2055,80,2
2454,42.6666666667,4,3,128,80,2055,2
2455,42.0,4,8,336,2056,80,2
2456,42.6666666667,4,3,128,80,2056,2
2457,42.0,4,8,336,2057,80,2
2458,42.6666666667,4,3,128,80,2057,2
2459,42.0,4,8,336,2058,80,2
2460,42.6666666667,4,3,128,80,2058,2
2461,42.0,4,8,336,2059,80,2
2462,42.6666666667,4,3,128,80,2059,2
2463,42.0,4,8,336,2060,80,2
2464,42.6666666667,4,3,128,80,2060,2
2465,42.0,4,8,336,2061,80,2
2466,42.6666666667,4,3,128,80,2061,2
2467,42.0,4,8,336,2062,80,2
2468,42.6666666667,4,3,128,80,2062,2
2469,42.0,4,8,336,1936,80,2
2470,42.6666666667,4,3,128,80,1936,2
2471,42.0,4,8,336,2063,80,2
2472,42.6666666667,4,3,128,80,2063,2
2473,42.0,4,8,336,2064,80,2
2474,42.6666666667,4,3,128,80,2064,2
2475,42.0,4,8,336,2065,80,2
2476,42.6666666667,4,3,128,80,2065,2
2477,42.0,4,8,336,2066,80,2
2478,42.6666666667,4,3,128,80,2066,2
2479,42.0,4,8,336,2067,80,2
2480,42.6666666667,4,3,128,80,2067,2
2481,42.0,4,8,336,2068,80,2
2482,42.6666666667,4,3,128,80,2068,2
2483,42.0,4,8,336,2069,80,2
2484,42.6666666667,4,3,128,80,2069,2
2485,42.0,4,8,336,2070,80,2
2486,42.6666666667,4,3,128,80,2070,2
2487,42.0,4,8,336,2071,80,2
2488,42.6666666667,4,3,128,80,2071,2
2489,42.0,4,8,336,2072,80,2
2490,42.6666666667,4,3,128,80,2072,2
2491,42.0,4,8,336,1937,80,2
2492,42.6666666667,4,3,128,80,1937,2
2493,42.0,4,8,336,2073,80,2
2494,42.6666666667,4,3,128,80,2073,2
2495,42.0,4,8,336,2074,80,2
2496,42.6666666667,4,3,128,80,2074,2
2497,42.0,4,8,336,2075,80,2
2498,42.6666666667,4,3,128,80,2075,2
2499,42.0,4,8,336,2076,80,2
2500,42.6666666667,4,3,128,80,2076,2
2501,42.0,4,8,336,2077,80,2
2502,42.6666666667,4,3,128,80,2077,2
2503,42.0,4,8,336,2078,80,2
2504,42.6666666667,4,3,128,80,2078,2
2505,42.0,4,8,336,2079,80,2
2506,42.6666666667,4,3,128,80,2079,2
2507,42.0,4,8,336,2080,80,2
2508,42.6666666667,4,3,128,80,2080,2
2509,42.0,4,8,336,2081,80,2
2510,42.6666666667,4,3,128,80,2081,2
2511,42.0,4,8,336,2082,80,2
2512,42.6666666667,4,3,128,80,2082,2
2513,42.0,4,8,336,1938,80,2
2514,42.6666666667,4,3,128,80,1938,2
2515,42.0,4,8,336,2083,80,2
2516,42.6666666667,4,3,128,80,2083,2
2517,42.0,4,8,336,2084,80,2
2518,42.6666666667,4,3,128,80,2084,2
2519,42.0,4,8,336,2085,80,2
2520,42.6666666667,4,3,128,80,2085,2
2521,42.0,4,8,336,2086,80,2
2522,42.6666666667,4,3,128,80,2086,2
2523,42.0,4,8,336,2087,80,2
2524,42.6666666667,4,3,128,80,2087,2
2525,42.0,4,8,336,2088,80,2
2526,42.6666666667,4,3,128,80,2088,2
2527,42.0,4,8,336,2089,80,2
2528,42.6666666667,4,3,128,80,2089,2
2529,42.0,4,8,336,2090,80,2
2530,42.6666666667,4,3,128,80,2090,2
2531,42.0,4,8,336,2091,80,2
2532,42.6666666667,4,3,128,80,2091,2
2533,42.0,4,8,336,2092,80,2
2534,42.6666666667,4,3,128,80,2092,2
2535,42.0,4,8,336,1939,80,2
2536,42.6666666667,4,3,128,80,1939,2
2537,42.0,4,8,336,2093,80,2
2538,42.6666666667,4,3,128,80,2093,2
2539,42.0,4,8,336,2094,80,2
2540,42.6666666667,4,3,128,80,2094,2
2541,42.0,4,8,336,2095,80,2
2542,42.6666666667,4,3,128,80,2095,2
2543,42.0,4,8,336,2096,80,2
2544,42.6666666667,4,3,128,80,2096,2
2545,42.0,4,8,336,2097,80,2
2546,42.6666666667,4,3,128,80,2097,2
2547,42.0,4,8,336,2098,80,2
2548,42.6666666667,4,3,128,80,2098,2
2549,42.0,4,8,336,2099,80,2
2550,42.6666666667,4,3,128,80,2099,2
2551,42.0,4,8,336,2100,80,2
2552,42.6666666667,4,3,128,80,2100,2
2553,42.0,4,8,336,2101,80,2
2554,42.6666666667,4,3,128,80,2101,2
2555,42.0,4,8,336,2102,80,2
2556,42.6666666667,4,3,128,80,2102,2
2557,42.0,4,8,336,1940,80,2
2558,42.6666666667,4,3,128,80,1940,2
2559,42.0,4,8,336,2103,80,2
2560,42.6666666667,4,3,128,80,2103,2
2561,42.0,4,8,336,2104,80,2
2562,42.6666666667,4,3,128,80,2104,2
2563,42.0,4,8,336,2105,80,2
2564,42.6666666667,4,3,128,80,2105,2
2565,42.0,4,8,336,2106,80,2
2566,42.6666666667,4,3,128,80,2106,2
2567,42.0,4,8,336,2107,80,2
2568,42.6666666667,4,3,128,80,2107,2
2569,42.0,4,8,336,2108,80,2
2570,42.6666666667,4,3,128,80,2108,2
2571,42.0,4,8,336,2109,80,2
2572,42.6666666667,4,3,128,80,2109,2
2573,42.0,4,8,336,2110,80,2
2574,42.6666666667,4,3,128,80,2110,2
2575,42.0,4,8,336,2111,80,2
2576,42.6666666667,4,3,128,80,2111,2
2577,42.0,4,8,336,2112,80,2
2578,42.6666666667,4,3,128,80,2112,2
2579,42.0,4,8,336,1941,80,2
2580,42.6666666667,4,3,128,80,1941,2
2581,42.0,4,8,336,2113,80,2
2582,42.6666666667,4,3,128,80,2113,2
2583,42.0,4,8,336,2114,80,2
2584,42.6666666667,4,3,128,80,2114,2
2585,42.0,4,8,336,2115,80,2
2586,42.6666666667,4,3,128,80,2115,2
2587,42.0,4,8,336,2116,80,2
2588,42.6666666667,4,3,128,80,2116,2
2589,42.0,4,8,336,2117,80,2
2590,42.6666666667,4,3,128,80,2117,2
2591,42.0,4,8,336,2118,80,2
2592,42.6666666667,4,3,128,80,2118,2
2593,42.0,4,8,336,2119,80,2
2594,42.6666666667,4,3,128,80,2119,2
2595,42.0,4,8,336,2120,80,2
2596,42.6666666667,4,3,128,80,2120,2
2597,42.0,4,8,336,2121,80,2
2598,42.6666666667,4,3,128,80,2121,2
2599,42.0,4,8,336,2122,80,2
2600,42.6666666667,4,3,128,80,2122,2
2601,42.0,4,8,336,1942,80,2
2602,42.6666666667,4,3,128,80,1942,2
2603,48.0,4,6,288,1924,80,2
2604,42.0,4,8,336,2123,80,2
2605,42.6666666667,4,3,128,80,2123,2
2606,42.0,4,8,336,2124,80,2
2607,42.6666666667,4,3,128,80,2124,2
2608,42.0,4,8,336,2125,80,2
2609,42.6666666667,4,3,128,80,2125,2
2610,42.0,4,8,336,2126,80,2
2611,42.6666666667,4,3,128,80,2126,2
2612,42.0,4,8,336,2127,80,2
2613,42.6666666667,4,3,128,80,2127,2
2614,42.0,4,8,336,2128,80,2
2615,42.6666666667,4,3,128,80,2128,2
2616,42.0,4,8,336,2129,80,2
2617,42.6666666667,4,3,128,80,2129,2
2618,42.0,4,8,336,2130,80,2
2619,42.6666666667,4,3,128,80,2130,2
2620,42.0,4,8,336,2131,80,2
2621,42.6666666667,4,3,128,80,2131,2
2622,42.0,4,8,336,2132,80,2
2623,42.6666666667,4,3,128,80,2132,2
2624,42.0,4,8,336,1943,80,2
2625,42.6666666667,4,3,128,80,1943,2
2626,42.0,4,8,336,2133,80,2
2627,42.6666666667,4,3,128,80,2133,2
2628,42.0,4,8,336,2134,80,2
2629,42.6666666667,4,3,128,80,2134,2
2630,42.0,4,8,336,2135,80,2
2631,42.6666666667,4,3,128,80,2135,2
2632,42.0,4,8,336,2136,80,2
2633,42.6666666667,4,3,128,80,2136,2
2634,42.0,4,8,336,2137,80,2
2635,42.6666666667,4,3,128,80,2137,2
2636,42.0,4,8,336,2138,80,2
2637,42.6666666667,4,3,128,80,2138,2
2638,42.0,4,8,336,2139,80,2
2639,42.6666666667,4,3,128,80,2139,2
2640,42.0,4,8,336,2140,80,2
2641,42.6666666667,4,3,128,80,2140,2
2642,42.0,4,8,336,2141,80,2
2643,42.6666666667,4,3,128,80,2141,2
2644,42.0,4,8,336,2142,80,2
2645,42.6666666667,4,3,128,80,2142,2
2646,42.0,4,8,336,1944,80,2
2647,42.6666666667,4,3,128,80,1944,2
2648,42.0,4,8,336,2143,80,2
2649,42.6666666667,4,3,128,80,2143,2
2650,42.0,4,8,336,2144,80,2
2651,42.6666666667,4,3,128,80,2144,2
2652,42.0,4,8,336,2145,80,2
2653,42.6666666667,4,3,128,80,2145,2
2654,42.0,4,8,336,2146,80,2
2655,42.6666666667,4,3,128,80,2146,2
2656,42.0,4,8,336,2147,80,2
2657,42.6666666667,4,3,128,80,2147,2
2658,42.0,4,8,336,2148,80,2
2659,42.6666666667,4,3,128,80,2148,2
2660,42.0,4,8,336,2149,80,2
2661,42.6666666667,4,3,128,80,2149,2
2662,42.0,4,8,336,2150,80,2
2663,42.6666666667,4,3,128,80,2150,2
2664,42.0,4,8,336,2151,80,2
2665,42.6666666667,4,3,128,80,2151,2
2666,42.0,4,8,336,2152,80,2
2667,42.6666666667,4,3,128,80,2152,2
2668,42.0,4,8,336,1945,80,2
2669,42.6666666667,4,3,128,80,1945,2
2670,42.0,4,8,336,2153,80,2
2671,42.6666666667,4,3,128,80,2153,2
2672,42.0,4,8,336,2154,80,2
2673,42.6666666667,4,3,128,80,2154,2
2674,42.0,4,8,336,2155,80,2
2675,42.6666666667,4,3,128,80,2155,2
2676,42.0,4,8,336,2156,80,2
2677,42.6666666667,4,3,128,80,2156,2
2678,42.0,4,8,336,2157,80,2
2679,42.6666666667,4,3,128,80,2157,2
2680,42.0,4,8,336,2158,80,2
2681,42.6666666667,4,3,128,80,2158,2
2682,42.0,4,8,336,2159,80,2
2683,42.6666666667,4,3,128,80,2159,2
2684,42.0,4,8,336,2160,80,2
2685,42.6666666667,4,3,128,80,2160,2
2686,42.0,4,8,336,2161,80,2
2687,42.6666666667,4,3,128,80,2161,2
2688,42.0,4,8,336,2162,80,2
2689,42.6666666667,4,3,128,80,2162,2
2690,42.0,4,8,336,1946,80,2
2691,42.6666666667,4,3,128,80,1946,2
2692,42.0,4,8,336,2163,80,2
2693,42.6666666667,4,3,128,80,2163,2
2694,42.0,4,8,336,2164,80,2
2695,42.6666666667,4,3,128,80,2164,2
2696,42.0,4,8,336,2165,80,2
2697,42.6666666667,4,3,128,80,2165,2
2698,42.0,4,8,336,2166,80,2
2699,42.6666666667,4,3,128,80,2166,2
2700,42.0,4,8,336,2167,80,2
2701,42.6666666667,4,3,128,80,2167,2
2702,42.0,4,8,336,2168,80,2
2703,42.6666666667,4,3,128,80,2168,2
2704,42.0,4,8,336,2169,80,2
2705,42.6666666667,4,3,128,80,2169,2
2706,42.0,4,8,336,2170,80,2
2707,42.6666666667,4,3,128,80,2170,2
2708,42.0,4,8,336,2171,80,2
2709,42.6666666667,4,3,128,80,2171,2
2710,42.0,4,8,336,2172,80,2
2711,42.6666666667,4,3,128,80,2172,2
2712,42.0,4,8,336,1947,80,2
2713,42.6666666667,4,3,128,80,1947,2
2714,42.0,4,8,336,2173,80,2
2715,42.6666666667,4,3,128,80,2173,2
2716,42.0,4,8,336,2174,80,2
2717,42.6666666667,4,3,128,80,2174,2
2718,42.0,4,8,336,2175,80,2
2719,42.6666666667,4,3,128,80,2175,2
2720,42.0,4,8,336,2176,80,2
2721,42.6666666667,4,3,128,80,2176,2
2722,42.0,4,8,336,2177,80,2
2723,42.6666666667,4,3,128,80,2177,2
2724,48.0,4,6,288,2178,80,2
2725,42.0,4,8,336,1948,80,2
2726,42.6666666667,4,3,128,80,1948,2
2727,42.0,4,8,336,1949,80,2
2728,42.6666666667,4,3,128,80,1949,2
2729,42.0,4,8,336,1950,80,2
2730,42.6666666667,4,3,128,80,1950,2
2731,42.0,4,8,336,1951,80,2
2732,42.6666666667,4,3,128,80,1951,2
2733,42.0,4,8,336,1952,80,2
2734,42.6666666667,4,3,128,80,1952,2
2735,48.0,4,6,288,1925,80,2
2736,42.0,4,8,336,1953,80,2
2737,42.6666666667,4,3,128,80,1953,2
2738,42.0,4,8,336,1954,80,2
2739,42.6666666667,4,3,128,80,1954,2
2740,42.0,4,8,336,1955,80,2
2741,42.6666666667,4,3,128,80,1955,2
2742,42.0,4,8,336,1956,80,2
2743,42.6666666667,4,3,128,80,1956,2
2744,42.0,4,8,336,1957,80,2
